"","gold_price_dates","prices"
"11766",2011-03-20,1992.813375365
"11767",2011-03-21,2004.754631085
"11768",2011-03-22,1994.35890828
"11769",2011-03-23,2008.09048146
"11770",2011-03-24,2014.052711375
"11771",2011-03-25,1995.16884342
"11772",2011-03-26,1995.16884342
"11773",2011-03-27,1995.16884342
"11774",2011-03-28,1976.04205713
"11775",2011-03-29,1973.2122607
"11776",2011-03-30,1984.127411955
"11777",2011-03-31,1995.97940063
"11778",2011-04-01,1966.851283915
"11779",2011-04-02,1966.851283915
"11780",2011-04-03,1966.851283915
"11781",2011-04-04,1991.12476635
"11782",2011-04-05,1980.77103327
"11783",2011-04-06,2007.64196899
"11784",2011-04-07,2006.71010813
"11785",2011-04-08,2014.289097975
"11786",2011-04-09,2014.289097975
"11787",2011-04-10,2014.289097975
"11788",2011-04-11,2026.84464782
"11789",2011-04-12,2002.682515915
"11790",2011-04-13,2017.56025307
"11791",2011-04-14,2028.980525165
"11792",2011-04-15,2036.169166085
"11793",2011-04-16,2036.169166085
"11794",2011-04-17,2036.169166085
"11795",2011-04-18,2064.37972955
"11796",2011-04-19,2062.313524045
"11797",2011-04-20,2069.37246337
"11798",2011-04-21,2076.08086625
"11799",2011-04-22,2076.08086625
"11800",2011-04-23,2076.08086625
"11801",2011-04-24,2076.08086625
"11802",2011-04-25,2080.99273097
"11803",2011-04-26,2073.396945235
"11804",2011-04-27,2088.32880248
"11805",2011-04-28,2122.18993879
"11806",2011-04-29,2111.682865455
"11807",2011-04-30,2111.682865455
"11808",2011-05-01,2111.682865455
"11809",2011-05-02,2117.41368533
"11810",2011-05-03,2132.467468295
"11811",2011-05-04,2131.22923796
"11812",2011-05-05,2103.837940685
"11813",2011-05-06,2070.881294155
"11814",2011-05-07,2070.881294155
"11815",2011-05-08,2070.881294155
"11816",2011-05-09,2087.80253126
"11817",2011-05-10,2106.84782638
"11818",2011-05-11,2095.90872543
"11819",2011-05-12,2084.21007701
"11820",2011-05-13,2101.21125011
"11821",2011-05-14,2101.21125011
"11822",2011-05-15,2101.21125011
"11823",2011-05-16,2107.77097826
"11824",2011-05-17,2076.521602845
"11825",2011-05-18,2097.612264125
"11826",2011-05-19,2088.52724281
"11827",2011-05-20,2086.075353905
"11828",2011-05-21,2086.075353905
"11829",2011-05-22,2086.075353905
"11830",2011-05-23,2124.988320685
"11831",2011-05-24,2147.48828155
"11832",2011-05-25,2152.367487595
"11833",2011-05-26,2139.784877705
"11834",2011-05-27,2153.541955755
"11835",2011-05-28,2153.541955755
"11836",2011-05-29,2153.541955755
"11837",2011-05-30,2149.250916895
"11838",2011-05-31,2152.72424474
"11839",2011-06-01,2139.3298335
"11840",2011-06-02,2146.39281628
"11841",2011-06-03,2146.131857915
"11842",2011-06-04,2146.131857915
"11843",2011-06-05,2146.131857915
"11844",2011-06-06,2156.26506718
"11845",2011-06-07,2146.85252601
"11846",2011-06-08,2138.452403765
"11847",2011-06-09,2139.64771127
"11848",2011-06-10,2127.345343915
"11849",2011-06-11,2127.345343915
"11850",2011-06-12,2127.345343915
"11851",2011-06-13,2129.818072165
"11852",2011-06-14,2109.915564585
"11853",2011-06-15,2130.47964361
"11854",2011-06-16,2127.52729939
"11855",2011-06-17,2145.51694172
"11856",2011-06-18,2145.51694172
"11857",2011-06-19,2145.51694172
"11858",2011-06-20,2161.07118
"11859",2011-06-21,2154.97364986
"11860",2011-06-22,2167.53573144
"11861",2011-06-23,2129.54591654
"11862",2011-06-24,2119.895433595
"11863",2011-06-25,2119.895433595
"11864",2011-06-26,2119.895433595
"11865",2011-06-27,2098.317069435
"11866",2011-06-28,2099.951247325
"11867",2011-06-29,2098.883775205
"11868",2011-06-30,2093.253419635
"11869",2011-07-01,2056.433718405
"11870",2011-07-02,2056.433718405
"11871",2011-07-03,2056.433718405
"11872",2011-07-04,2065.98280394
"11873",2011-07-05,2085.067600505
"11874",2011-07-06,2112.925139245
"11875",2011-07-07,2110.895324835
"11876",2011-07-08,2125.447408345
"11877",2011-07-09,2125.447408345
"11878",2011-07-10,2125.447408345
"11879",2011-07-11,2152.249916365
"11880",2011-07-12,2155.94159078
"11881",2011-07-13,2186.730634395
"11882",2011-07-14,2201.420195375
"11883",2011-07-15,2197.31608855
"11884",2011-07-16,2197.31608855
"11885",2011-07-17,2197.31608855
"11886",2011-07-18,2216.66619797
"11887",2011-07-19,2215.704166715
"11888",2011-07-20,2192.72521195
"11889",2011-07-21,2216.201822715
"11890",2011-07-22,2210.11206845
"11891",2011-07-23,2210.11206845
"11892",2011-07-24,2210.11206845
"11893",2011-07-25,2228.235766865
"11894",2011-07-26,2216.16418748
"11895",2011-07-27,2228.195954385
"11896",2011-07-28,2212.17609671
"11897",2011-07-29,2238.313300865
"11898",2011-07-30,2238.313300865
"11899",2011-07-31,2238.313300865
"11900",2011-08-01,2225.20099837
"11901",2011-08-02,2255.357396795
"11902",2011-08-03,2300.812673765
"11903",2011-08-04,2326.95609862
"11904",2011-08-05,2308.00909056
"11905",2011-08-06,2308.00909056
"11906",2011-08-07,2308.00909056
"11907",2011-08-08,2368.039778665
"11908",2011-08-09,2441.144200925
"11909",2011-08-10,2494.24689544
"11910",2011-08-11,2486.114885365
"11911",2011-08-12,2448.43330615
"11912",2011-08-13,2448.43330615
"11913",2011-08-14,2448.43330615
"11914",2011-08-15,2452.664315255
"11915",2011-08-16,2516.234270625
"11916",2011-08-17,2528.21316158
"11917",2011-08-18,2595.240893045
"11918",2011-08-19,2629.388803625
"11919",2011-08-20,2629.388803625
"11920",2011-08-21,2629.388803625
"11921",2011-08-22,2666.69029807
"11922",2011-08-23,2662.51745251
"11923",2011-08-24,2532.997190915
"11924",2011-08-25,2476.2056213
"11925",2011-08-26,2567.09813521
"11926",2011-08-27,2567.09813521
"11927",2011-08-28,2567.09813521
"11928",2011-08-29,2560.98069883
"11929",2011-08-30,2613.976397305
"11930",2011-08-31,2597.504605775
"11931",2011-09-01,2608.247132605
"11932",2011-09-02,2670.49363405
"11933",2011-09-03,2670.49363405
"11934",2011-09-04,2670.49363405
"11935",2011-09-05,2710.849492195
"11936",2011-09-06,2717.77468647
"11937",2011-09-07,2598.96615924
"11938",2011-09-08,2665.023461505
"11939",2011-09-09,2680.723264165
"11940",2011-09-10,2680.723264165
"11941",2011-09-11,2680.723264165
"11942",2011-09-12,2693.608200075
"11943",2011-09-13,2694.274437045
"11944",2011-09-14,2694.60009069
"11945",2011-09-15,2636.08134372
"11946",2011-09-16,2637.371827935
"11947",2011-09-17,2637.371827935
"11948",2011-09-18,2637.371827935
"11949",2011-09-19,2667.78265299
"11950",2011-09-20,2688.926501255
"11951",2011-09-21,2695.294631845
"11952",2011-09-22,2655.24794249
"11953",2011-09-23,2597.008815985
"11954",2011-09-24,2597.008815985
"11955",2011-09-25,2597.008815985
"11956",2011-09-26,2457.83278385
"11957",2011-09-27,2532.04635692
"11958",2011-09-28,2491.528760575
"11959",2011-09-29,2457.07261431
"11960",2011-09-30,2467.735827215
"11961",2011-10-01,2467.735827215
"11962",2011-10-02,2467.735827215
"11963",2011-10-03,2531.08152635
"11964",2011-10-04,2517.062867865
"11965",2011-10-05,2481.77439194
"11966",2011-10-06,2509.400831675
"11967",2011-10-07,2525.73048021
"11968",2011-10-08,2525.73048021
"11969",2011-10-09,2525.73048021
"11970",2011-10-10,2530.19072211
"11971",2011-10-11,2552.117134435
"11972",2011-10-12,2561.133417015
"11973",2011-10-13,2530.3008285
"11974",2011-10-14,2558.174852095
"11975",2011-10-15,2558.174852095
"11976",2011-10-16,2558.174852095
"11977",2011-10-17,2561.133417015
"11978",2011-10-18,2500.72575449
"11979",2011-10-19,2526.75129708
"11980",2011-10-20,2509.68356249
"11981",2011-10-21,2555.651736175
"11982",2011-10-22,2555.651736175
"11983",2011-10-23,2555.651736175
"11984",2011-10-24,2560.15707815
"11985",2011-10-25,2549.87301691
"11986",2011-10-26,2640.72011971
"11987",2011-10-27,2645.339300495
"11988",2011-10-28,2640.14097254
"11989",2011-10-29,2640.14097254
"11990",2011-10-30,2640.14097254
"11991",2011-10-31,2608.11494273
"11992",2011-11-01,2603.929344735
"11993",2011-11-02,2666.485948075
"11994",2011-11-03,2687.245668115
"11995",2011-11-04,2671.31290024
"11996",2011-11-05,2671.31290024
"11997",2011-11-06,2671.31290024
"11998",2011-11-07,2721.71487785
"11999",2011-11-08,2762.506807065
"12000",2011-11-09,2784.419844885
"12001",2011-11-10,2740.718183245
"12002",2011-11-11,2764.218743705
"12003",2011-11-12,2764.218743705
"12004",2011-11-13,2764.218743705
"12005",2011-11-14,2778.010035605
"12006",2011-11-15,2812.907540535
"12007",2011-11-16,2771.577209735
"12008",2011-11-17,2759.211702275
"12009",2011-11-18,2744.991182075
"12010",2011-11-19,2744.991182075
"12011",2011-11-20,2744.991182075
"12012",2011-11-21,2761.25364705
"12013",2011-11-22,2763.652660005
"12014",2011-11-23,2737.902694425
"12015",2011-11-24,2741.10355561
"12016",2011-11-25,2743.290442695
"12017",2011-11-26,2743.290442695
"12018",2011-11-27,2743.290442695
"12019",2011-11-28,2770.059981005
"12020",2011-11-29,2778.379545185
"12021",2011-11-30,2835.081225685
"12022",2011-12-01,2804.499020345
"12023",2011-12-02,2782.16390803
"12024",2011-12-03,2782.16390803
"12025",2011-12-04,2782.16390803
"12026",2011-12-05,2788.84493983
"12027",2011-12-06,2731.277026855
"12028",2011-12-07,2791.85140414
"12029",2011-12-08,2760.740750335
"12030",2011-12-09,2765.9658273
"12031",2011-12-10,2765.9658273
"12032",2011-12-11,2765.9658273
"12033",2011-12-12,2727.660311875
"12034",2011-12-13,2768.7962458
"12035",2011-12-14,2677.92177192
"12036",2011-12-15,2626.292761235
"12037",2011-12-16,2613.307672055
"12038",2011-12-17,2613.307672055
"12039",2011-12-18,2613.307672055
"12040",2011-12-19,2623.841805435
"12041",2011-12-20,2653.558089335
"12042",2011-12-21,2626.257303245
"12043",2011-12-22,2634.55042945
"12044",2011-12-23,2646.48048791
"12045",2011-12-24,2646.48048791
"12046",2011-12-25,2646.48048791
"12047",2011-12-26,2646.48048791
"12048",2011-12-27,2649.790833415
"12049",2011-12-28,2589.036988935
"12050",2011-12-29,2526.449904165
"12051",2011-12-30,2528.831188125
"12052",2011-12-31,2528.831188125
"12053",2012-01-01,2528.831188125
"12054",2012-01-02,2528.831188125
"12055",2012-01-03,2644.96574746
"12056",2012-01-04,2656.748686365
"12057",2012-01-05,2635.181519465
"12058",2012-01-06,2650.69812251
"12059",2012-01-07,2650.69812251
"12060",2012-01-08,2650.69812251
"12061",2012-01-09,2637.43870046
"12062",2012-01-10,2632.63320971
"12063",2012-01-11,2638.78112752
"12064",2012-01-12,2666.06449565
"12065",2012-01-13,2621.573116145
"12066",2012-01-14,2621.573116145
"12067",2012-01-15,2621.573116145
"12068",2012-01-16,2621.712459825
"12069",2012-01-17,2613.22711399
"12070",2012-01-18,2580.83903944
"12071",2012-01-19,2586.940613035
"12072",2012-01-20,2587.41369727
"12073",2012-01-21,2587.41369727
"12074",2012-01-22,2587.41369727
"12075",2012-01-23,2610.77615819
"12076",2012-01-24,2594.029100685
"12077",2012-01-25,2571.940017055
"12078",2012-01-26,2691.964069065
"12079",2012-01-27,2647.18964771
"12080",2012-01-28,2647.18964771
"12081",2012-01-29,2647.18964771
"12082",2012-01-30,2677.872939425
"12083",2012-01-31,2682.119189245
"12084",2012-02-01,2666.49621223
"12085",2012-02-02,2677.0906864
"12086",2012-02-03,2626.01998354
"12087",2012-02-04,2626.01998354
"12088",2012-02-05,2626.01998354
"12089",2012-02-06,2623.08692349
"12090",2012-02-07,2638.4912429
"12091",2012-02-08,2669.446379205
"12092",2012-02-09,2691.396741225
"12093",2012-02-10,2630.00807431
"12094",2012-02-11,2630.00807431
"12095",2012-02-12,2630.00807431
"12096",2012-02-13,2631.834782865
"12097",2012-02-14,2643.999983785
"12098",2012-02-15,2656.84728446
"12099",2012-02-16,2626.18545416
"12100",2012-02-17,2640.712343835
"12101",2012-02-18,2640.712343835
"12102",2012-02-19,2640.712343835
"12103",2012-02-20,2656.03859346
"12104",2012-02-21,2680.93134658
"12105",2012-02-22,2682.43364563
"12106",2012-02-23,2719.05241825
"12107",2012-02-24,2705.44339286
"12108",2012-02-25,2705.44339286
"12109",2012-02-26,2705.44339286
"12110",2012-02-27,2713.05504138
"12111",2012-02-28,2718.525835995
"12112",2012-02-29,2698.156775915
"12113",2012-03-01,2623.72019075
"12114",2012-03-02,2628.40188957
"12115",2012-03-03,2628.40188957
"12116",2012-03-04,2628.40188957
"12117",2012-03-05,2643.088029165
"12118",2012-03-06,2614.534394095
"12119",2012-03-07,2623.675712745
"12120",2012-03-08,2643.226128705
"12121",2012-03-09,2616.221447935
"12122",2012-03-10,2616.221447935
"12123",2012-03-11,2616.221447935
"12124",2012-03-12,2638.589218925
"12125",2012-03-13,2624.302759305
"12126",2012-03-14,2552.749157555
"12127",2012-03-15,2582.662637645
"12128",2012-03-16,2588.020526555
"12129",2012-03-17,2588.020526555
"12130",2012-03-18,2588.020526555
"12131",2012-03-19,2596.067002005
"12132",2012-03-20,2596.89031165
"12133",2012-03-21,2598.98482134
"12134",2012-03-22,2603.259997415
"12135",2012-03-23,2648.62414113
"12136",2012-03-24,2648.62414113
"12137",2012-03-25,2648.62414113
"12138",2012-03-26,2682.590096235
"12139",2012-03-27,2671.61584833
"12140",2012-03-28,2650.001093075
"12141",2012-03-29,2646.526832125
"12142",2012-03-30,2634.343591175
"12143",2012-03-31,2634.343591175
"12144",2012-04-01,2634.343591175
"12145",2012-04-02,2658.11195277
"12146",2012-04-03,2642.836090815
"12147",2012-04-04,2575.138700995
"12148",2012-04-05,2591.02481362
"12149",2012-04-06,2591.02481362
"12150",2012-04-07,2591.02481362
"12151",2012-04-08,2591.02481362
"12152",2012-04-09,2602.18537149
"12153",2012-04-10,2626.50519814
"12154",2012-04-11,2652.73975625
"12155",2012-04-12,2671.35582307
"12156",2012-04-13,2665.82126628
"12157",2012-04-14,2665.82126628
"12158",2012-04-15,2665.82126628
"12159",2012-04-16,2656.822090625
"12160",2012-04-17,2623.09936489
"12161",2012-04-18,2644.91349358
"12162",2012-04-19,2668.42338509
"12163",2012-04-20,2659.78221072
"12164",2012-04-21,2659.78221072
"12165",2012-04-22,2659.78221072
"12166",2012-04-23,2662.075471775
"12167",2012-04-24,2707.37616435
"12168",2012-04-25,2679.685651405
"12169",2012-04-26,2701.8552931
"12170",2012-04-27,2719.48973346
"12171",2012-04-28,2719.48973346
"12172",2012-04-29,2719.48973346
"12173",2012-04-30,2706.653630045
"12174",2012-05-01,2727.552693765
"12175",2012-05-02,2715.93460341
"12176",2012-05-03,2722.47504739
"12177",2012-05-04,2738.583861075
"12178",2012-05-05,2738.583861075
"12179",2012-05-06,2738.583861075
"12180",2012-05-07,2704.840918065
"12181",2012-05-08,2652.912380675
"12182",2012-05-09,2643.92129193
"12183",2012-05-10,2654.245476685
"12184",2012-05-11,2636.878526425
"12185",2012-05-12,2636.878526425
"12186",2012-05-13,2636.878526425
"12187",2012-05-14,2610.125161935
"12188",2012-05-15,2604.839433145
"12189",2012-05-16,2624.322665545
"12190",2012-05-17,2636.90683061
"12191",2012-05-18,2693.189858
"12192",2012-05-19,2693.189858
"12193",2012-05-20,2693.189858
"12194",2012-05-21,2723.038953845
"12195",2012-05-22,2728.82762623
"12196",2012-05-23,2702.49851348
"12197",2012-05-24,2721.274141255
"12198",2012-05-25,2704.702818525
"12199",2012-05-26,2704.702818525
"12200",2012-05-27,2704.702818525
"12201",2012-05-28,2702.471453435
"12202",2012-05-29,2742.077406195
"12203",2012-05-30,2688.35326375
"12204",2012-05-31,2721.34972276
"12205",2012-06-01,2791.82963169
"12206",2012-06-02,2791.82963169
"12207",2012-06-03,2791.82963169
"12208",2012-06-04,2773.84683213
"12209",2012-06-05,2779.590715475
"12210",2012-06-06,2817.323615465
"12211",2012-06-07,2752.86627724
"12212",2012-06-08,2721.66884467
"12213",2012-06-09,2721.66884467
"12214",2012-06-10,2721.66884467
"12215",2012-06-11,2747.3037273
"12216",2012-06-12,2778.880311535
"12217",2012-06-13,2799.681710265
"12218",2012-06-14,2803.361254315
"12219",2012-06-15,2817.88752192
"12220",2012-06-16,2817.88752192
"12221",2012-06-17,2817.88752192
"12222",2012-06-18,2813.619810685
"12223",2012-06-19,2831.03621551
"12224",2012-06-20,2792.10085421
"12225",2012-06-21,2773.35788511
"12226",2012-06-22,2783.751741705
"12227",2012-06-23,2783.751741705
"12228",2012-06-24,2783.751741705
"12229",2012-06-25,2788.090679955
"12230",2012-06-26,2796.172613395
"12231",2012-06-27,2798.77255496
"12232",2012-06-28,2761.367174825
"12233",2012-06-29,2776.056735805
"12234",2012-06-30,2776.056735805
"12235",2012-07-01,2776.056735805
"12236",2012-07-02,2752.88431727
"12237",2012-07-03,2749.436494295
"12238",2012-07-04,2732.600169745
"12239",2012-07-05,2750.685610855
"12240",2012-07-06,2744.23816634
"12241",2012-07-07,2744.23816634
"12242",2012-07-08,2744.23816634
"12243",2012-07-09,2754.83015223
"12244",2012-07-10,2748.084736185
"12245",2012-07-11,2718.240305865
"12246",2012-07-12,2704.37716488
"12247",2012-07-13,2737.597880125
"12248",2012-07-14,2737.597880125
"12249",2012-07-15,2737.597880125
"12250",2012-07-16,2733.17091897
"12251",2012-07-17,2719.024114065
"12252",2012-07-18,2717.060861145
"12253",2012-07-19,2717.37345132
"12254",2012-07-20,2707.01971824
"12255",2012-07-21,2707.01971824
"12256",2012-07-22,2707.01971824
"12257",2012-07-23,2734.62656277
"12258",2012-07-24,2765.823684305
"12259",2012-07-25,2796.831385525
"12260",2012-07-26,2805.895567495
"12261",2012-07-27,2785.441283825
"12262",2012-07-28,2785.441283825
"12263",2012-07-29,2785.441283825
"12264",2012-07-30,2791.62497066
"12265",2012-07-31,2805.769287285
"12266",2012-08-01,2759.517760715
"12267",2012-08-02,2773.700334645
"12268",2012-08-03,2778.148757215
"12269",2012-08-04,2778.148757215
"12270",2012-08-05,2778.148757215
"12271",2012-08-06,2777.249866065
"12272",2012-08-07,2763.69216145
"12273",2012-08-08,2774.074820785
"12274",2012-08-09,2779.093681545
"12275",2012-08-10,2785.116563285
"12276",2012-08-11,2785.116563285
"12277",2012-08-12,2785.116563285
"12278",2012-08-13,2796.794061325
"12279",2012-08-14,2770.53057696
"12280",2012-08-15,2777.46665746
"12281",2012-08-16,2790.469475635
"12282",2012-08-17,2796.241663165
"12283",2012-08-18,2796.241663165
"12284",2012-08-19,2796.241663165
"12285",2012-08-20,2796.674623885
"12286",2012-08-21,2831.19670957
"12287",2012-08-22,2833.471308525
"12288",2012-08-23,2863.23331457
"12289",2012-08-24,2876.352459835
"12290",2012-08-25,2876.352459835
"12291",2012-08-26,2876.352459835
"12292",2012-08-27,2886.7220557
"12293",2012-08-28,2891.17794311
"12294",2012-08-29,2872.01943125
"12295",2012-08-30,2872.367479415
"12296",2012-08-31,2852.122833335
"12297",2012-09-01,2852.122833335
"12298",2012-09-02,2852.122833335
"12299",2012-09-03,2921.782854005
"12300",2012-09-04,2937.089508425
"12301",2012-09-05,2936.27552983
"12302",2012-09-06,2948.773849235
"12303",2012-09-07,2978.65031616
"12304",2012-09-08,2978.65031616
"12305",2012-09-09,2978.65031616
"12306",2012-09-10,2987.969235795
"12307",2012-09-11,2991.302286855
"12308",2012-09-12,2982.54758471
"12309",2012-09-13,2987.16023376
"12310",2012-09-14,3005.02795037
"12311",2012-09-15,3005.02795037
"12312",2012-09-16,3005.02795037
"12313",2012-09-17,2963.23790984
"12314",2012-09-18,2975.059417085
"12315",2012-09-19,2970.43588181
"12316",2012-09-20,2970.238996655
"12317",2012-09-21,2970.30711332
"12318",2012-09-22,2970.30711332
"12319",2012-09-23,2970.30711332
"12320",2012-09-24,2933.413696795
"12321",2012-09-25,2945.361795285
"12322",2012-09-26,2904.685260055
"12323",2012-09-27,2918.61745081
"12324",2012-09-28,2913.623783885
"12325",2012-09-29,2913.623783885
"12326",2012-09-30,2913.623783885
"12327",2012-10-01,2925.00051108
"12328",2012-10-02,2906.176983915
"12329",2012-10-03,2883.68075547
"12330",2012-10-04,2890.42026185
"12331",2012-10-05,2879.027982905
"12332",2012-10-06,2879.027982905
"12333",2012-10-07,2879.027982905
"12334",2012-10-08,2894.35236632
"12335",2012-10-09,2914.75688439
"12336",2012-10-10,2910.790255035
"12337",2012-10-11,2898.013559305
"12338",2012-10-12,2906.14183696
"12339",2012-10-13,2906.14183696
"12340",2012-10-14,2906.14183696
"12341",2012-10-15,2863.255398055
"12342",2012-10-16,2877.178568795
"12343",2012-10-17,2876.94498151
"12344",2012-10-18,2880.08705708
"12345",2012-10-19,2908.53120783
"12346",2012-10-20,2908.53120783
"12347",2012-10-21,2908.53120783
"12348",2012-10-22,2877.404380205
"12349",2012-10-23,2863.39878519
"12350",2012-10-24,2855.86800577
"12351",2012-10-25,2863.99286204
"12352",2012-10-26,2864.82767998
"12353",2012-10-27,2864.82767998
"12354",2012-10-28,2864.82767998
"12355",2012-10-29,2866.79279911
"12356",2012-10-30,2874.224358365
"12357",2012-10-31,2876.2526176
"12358",2012-11-01,2869.782778565
"12359",2012-11-02,2817.26669606
"12360",2012-11-03,2817.26669606
"12361",2012-11-04,2817.26669606
"12362",2012-11-05,2856.649014655
"12363",2012-11-06,2863.06411153
"12364",2012-11-07,2884.382139395
"12365",2012-11-08,2910.823224745
"12366",2012-11-09,2960.36456851
"12367",2012-11-10,2960.36456851
"12368",2012-11-11,2960.36456851
"12369",2012-11-12,2966.859290345
"12370",2012-11-13,2951.47145579
"12371",2012-11-14,2950.616420575
"12372",2012-11-15,2914.114597115
"12373",2012-11-16,2936.068069485
"12374",2012-11-17,2936.068069485
"12375",2012-11-18,2936.068069485
"12376",2012-11-19,2963.85127086
"12377",2012-11-20,2968.464853015
"12378",2012-11-21,2955.39982784
"12379",2012-11-22,2973.32228661
"12380",2012-11-23,2998.755929595
"12381",2012-11-24,2998.755929595
"12382",2012-11-25,2998.755929595
"12383",2012-11-26,3035.129606635
"12384",2012-11-27,3015.81153382
"12385",2012-11-28,2949.752987415
"12386",2012-11-29,2947.05413672
"12387",2012-11-30,2920.175425125
"12388",2012-12-01,2920.175425125
"12389",2012-12-02,2920.175425125
"12390",2012-12-03,2925.00362143
"12391",2012-12-04,2885.31804371
"12392",2012-12-05,2875.51981914
"12393",2012-12-06,2850.649149505
"12394",2012-12-07,2882.9585322
"12395",2012-12-08,2882.9585322
"12396",2012-12-09,2882.9585322
"12397",2012-12-10,2903.72758329
"12398",2012-12-11,2887.787350575
"12399",2012-12-12,2895.672709895
"12400",2012-12-13,2866.02703094
"12401",2012-12-14,2878.01991847
"12402",2012-12-15,2878.01991847
"12403",2012-12-16,2878.01991847
"12404",2012-12-17,2889.830228455
"12405",2012-12-18,2892.643851065
"12406",2012-12-19,2827.58745943
"12407",2012-12-20,2816.567178345
"12408",2012-12-21,2830.60201065
"12409",2012-12-22,2830.60201065
"12410",2012-12-23,2830.60201065
"12411",2012-12-24,2823.410570415
"12412",2012-12-25,2823.410570415
"12413",2012-12-26,2817.760308605
"12414",2012-12-27,2829.73360093
"12415",2012-12-28,2825.677393495
"12416",2012-12-29,2825.677393495
"12417",2012-12-30,2825.677393495
"12418",2012-12-31,2824.646001435
"12419",2013-01-01,2824.646001435
"12420",2013-01-02,2866.929965545
"12421",2013-01-03,2850.906686485
"12422",2013-01-04,2825.11535325
"12423",2013-01-05,2825.11535325
"12424",2013-01-06,2825.11535325
"12425",2013-01-07,2827.565375945
"12426",2013-01-08,2836.511986685
"12427",2013-01-09,2828.423832545
"12428",2013-01-10,2847.95651951
"12429",2013-01-11,2824.646001435
"12430",2013-01-12,2824.646001435
"12431",2013-01-13,2824.646001435
"12432",2013-01-14,2822.748687935
"12433",2013-01-15,2853.91035148
"12434",2013-01-16,2855.556037665
"12435",2013-01-17,2828.41978909
"12436",2013-01-18,2826.269604135
"12437",2013-01-19,2826.269604135
"12438",2013-01-20,2826.269604135
"12439",2013-01-21,2827.220127095
"12440",2013-01-22,2829.61727384
"12441",2013-01-23,2822.364870745
"12442",2013-01-24,2790.740698155
"12443",2013-01-25,2772.369726915
"12444",2013-01-26,2772.369726915
"12445",2013-01-27,2772.369726915
"12446",2013-01-28,2777.344420705
"12447",2013-01-29,2780.8021968
"12448",2013-01-30,2785.943294315
"12449",2013-01-31,2754.153651105
"12450",2013-02-01,2761.184908315
"12451",2013-02-02,2761.184908315
"12452",2013-02-03,2761.184908315
"12453",2013-02-04,2759.589920835
"12454",2013-02-05,2765.247025415
"12455",2013-02-06,2771.95387312
"12456",2013-02-07,2764.45917376
"12457",2013-02-08,2778.36492654
"12458",2013-02-09,2778.36492654
"12459",2013-02-10,2778.36492654
"12460",2013-02-11,2762.348801285
"12461",2013-02-12,2763.53539981
"12462",2013-02-13,2751.922908085
"12463",2013-02-14,2759.227254025
"12464",2013-02-15,2716.44221253
"12465",2013-02-16,2716.44221253
"12466",2013-02-17,2716.44221253
"12467",2013-02-18,2719.175277075
"12468",2013-02-19,2714.11069417
"12469",2013-02-20,2672.226410035
"12470",2013-02-21,2672.991556135
"12471",2013-02-22,2657.67899205
"12472",2013-02-23,2657.67899205
"12473",2013-02-24,2657.67899205
"12474",2013-02-25,2658.820801535
"12475",2013-02-26,2679.054250355
"12476",2013-02-27,2688.36757136
"12477",2013-02-28,2688.03725219
"12478",2013-03-01,2702.067730005
"12479",2013-03-02,2702.067730005
"12480",2013-03-03,2702.067730005
"12481",2013-03-04,2686.937121395
"12482",2013-03-05,2694.849851795
"12483",2013-03-06,2681.85947502
"12484",2013-03-07,2679.193594035
"12485",2013-03-08,2672.186597555
"12486",2013-03-09,2672.186597555
"12487",2013-03-10,2672.186597555
"12488",2013-03-11,2672.206503795
"12489",2013-03-12,2693.129828245
"12490",2013-03-13,2685.846010615
"12491",2013-03-14,2679.12050081
"12492",2013-03-15,2682.017169765
"12493",2013-03-16,2682.017169765
"12494",2013-03-17,2682.017169765
"12495",2013-03-18,2703.866134375
"12496",2013-03-19,2726.189116325
"12497",2013-03-20,2716.188719005
"12498",2013-03-21,2725.243569925
"12499",2013-03-22,2717.11093778
"12500",2013-03-23,2717.11093778
"12501",2013-03-24,2717.11093778
"12502",2013-03-25,2695.16057576
"12503",2013-03-26,2702.86988927
"12504",2013-03-27,2711.32693092
"12505",2013-03-28,2701.801484045
"12506",2013-03-29,2701.801484045
"12507",2013-03-30,2701.801484045
"12508",2013-03-31,2701.801484045
"12509",2013-04-01,2701.801484045
"12510",2013-04-02,2673.66556898
"12511",2013-04-03,2666.238986285
"12512",2013-04-04,2638.129509195
"12513",2013-04-05,2674.318431445
"12514",2013-04-06,2674.318431445
"12515",2013-04-07,2674.318431445
"12516",2013-04-08,2672.540555385
"12517",2013-04-09,2680.037743025
"12518",2013-04-10,2671.9897124
"12519",2013-04-11,2655.02461936
"12520",2013-04-12,2606.23131477
"12521",2013-04-13,2606.23131477
"12522",2013-04-14,2606.23131477
"12523",2013-04-15,2370.14517458
"12524",2013-04-16,2327.490145715
"12525",2013-04-17,2344.91463745
"12526",2013-04-18,2344.178417605
"12527",2013-04-19,2363.940959435
"12528",2013-04-20,2363.940959435
"12529",2013-04-21,2363.940959435
"12530",2013-04-22,2400.771235855
"12531",2013-04-23,2381.33808009
"12532",2013-04-24,2416.009462575
"12533",2013-04-25,2445.657940845
"12534",2013-04-26,2489.593500805
"12535",2013-04-27,2489.593500805
"12536",2013-04-28,2489.593500805
"12537",2013-04-29,2476.66408689
"12538",2013-04-30,2461.60501633
"12539",2013-05-01,2437.72623731
"12540",2013-05-02,2461.109537575
"12541",2013-05-03,2465.90787452
"12542",2013-05-04,2465.90787452
